Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2011,08/26/11,E244,167,Schizachyrium scoparium,5.3,53
2011,08/26/11,E244,167,Solidago nemoralis,1.73,17.3
2011,08/26/11,E244,167,Sorghastrum nutans,0.48,4.8
2011,08/26/11,E244,168,Achillea millefolium(lanulosa),1.14,11.4
2011,08/26/11,E244,168,Asclepias tuberosa,0.31,3.1
2011,08/26/11,E244,168,Lespedeza capitata,0.4,4
2011,08/26/11,E244,168,Lupinus perennis,10.15,101.5
2011,08/26/11,E244,168,Poa pratensis,9.71,97.1
2011,08/26/11,E244,168,Schizachyrium scoparium,9.7,97
2011,08/26/11,E244,168,Sorghastrum nutans,24.44,244.4
2011,08/26/11,E244,169,Andropogon gerardi,0.26,2.6
2011,08/26/11,E244,169,Bouteloua gracilis,0.79,7.9
2011,08/26/11,E244,169,Cyperus sp.,0.21,2.1
2011,08/26/11,E244,169,Lespedeza capitata,0.77,7.7
2011,08/26/11,E244,169,Lupinus perennis,9.1,91
2011,08/26/11,E244,169,Oxybaphus hirsutus,0.01,0.1
2011,08/26/11,E244,169,Panicum virgatum,27.74,277.4
2011,08/26/11,E244,169,Poa pratensis,6.34,63.4
2011,08/26/11,E244,169,Rumex acetosella,0.06,0.6
2011,08/26/11,E244,169,Schizachyrium scoparium,0.48,4.8
2011,08/26/11,E244,169,Sorghastrum nutans,17.63,176.3
2011,08/26/11,E244,169,Sporobolus cryptandrus,0.03,0.3
2011,08/26/11,E244,170,Andropogon gerardi,60.85,608.5
2011,08/26/11,E244,170,Lespedeza capitata,2.86,28.6
2011,08/26/11,E244,170,Lupinus perennis,16.07,160.7
2011,08/26/11,E244,170,Panicum virgatum,3.98,39.8
2011,08/26/11,E244,170,Poa pratensis,2.8,28
2011,08/26/11,E244,170,Rumex acetosella,0.09,0.9
2011,08/26/11,E244,170,Schizachyrium scoparium,0.62,6.2
2011,08/26/11,E244,170,Sorghastrum nutans,49.75,497.5
2011,08/26/11,E244,171,Achillea millefolium(lanulosa),0.58,5.8
2011,08/26/11,E244,171,Andropogon gerardi,7.31,73.1
2011,08/26/11,E244,171,Lespedeza capitata,2.08,20.8
2011,08/26/11,E244,171,Liatris aspera,12.55,125.5
2011,08/26/11,E244,171,Lupinus perennis,9.24,92.4
2011,08/26/11,E244,171,Monarda fistulosa,0.47,4.7
2011,08/26/11,E244,171,Panicum virgatum,0.26,2.6
2011,08/26/11,E244,171,Poa pratensis,7.56,75.6
2011,08/26/11,E244,171,Schizachyrium scoparium,0.25,2.5
2011,08/26/11,E244,171,Sorghastrum nutans,3.57,35.7
2011,08/26/11,E244,172,Andropogon gerardi,18.98,189.8
2011,08/26/11,E244,172,Koeleria cristata,0.03,0.3
2011,08/26/11,E244,172,Liatris aspera,1.1,11
2011,08/26/11,E244,172,Lupinus perennis,15.36,153.6
2011,08/26/11,E244,172,Poa pratensis,9.27,92.7
2011,08/26/11,E244,172,Schizachyrium scoparium,5.6,56
2011,08/26/11,E244,172,Sorghastrum nutans,2.48,24.8
2011,08/26/11,E244,173,Agropyron repens,0.02,0.2
2011,08/26/11,E244,173,Andropogon gerardi,30.17,301.7
2011,08/26/11,E244,173,Equisetum laevigatum,0.03,0.3
2011,08/26/11,E244,173,Liatris aspera,2.63,26.3
2011,08/26/11,E244,173,Lupinus perennis,14.03,140.3
2011,08/26/11,E244,173,Oxybaphus hirsutus,0.01,0.1
2011,08/26/11,E244,173,Panicum virgatum,0.21,2.1
2011,08/26/11,E244,173,Poa pratensis,5.04,50.4
2011,08/26/11,E244,173,Schizachyrium scoparium,4.53,45.3
2011,08/26/11,E244,173,Sorghastrum nutans,2.31,23.1
2011,08/26/11,E244,174,Andropogon gerardi,22.77,227.7
2011,08/26/11,E244,174,Lupinus perennis,32,320
2011,08/26/11,E244,174,Monarda fistulosa,0.31,3.1
2011,08/26/11,E244,174,Panicum virgatum,2.91,29.1
2011,08/26/11,E244,174,Poa pratensis,8.43,84.3
2011,08/26/11,E244,174,Schizachyrium scoparium,0.61,6.1
2011,08/26/11,E244,174,Sorghastrum nutans,5.93,59.3
2011,08/26/11,E244,175,Andropogon gerardi,11.33,113.3
2011,08/26/11,E244,175,Aristida basiramea,0.04,0.4
2011,08/26/11,E244,175,Koeleria cristata,0.26,2.6
2011,08/26/11,E244,175,Lespedeza capitata,30.04,300.4
2011,08/26/11,E244,175,Lupinus perennis,13.93,139.3
2011,08/26/11,E244,175,Panicum virgatum,1.89,18.9
2011,08/26/11,E244,175,Petalostemum purpureum,2.65,26.5
2011,08/26/11,E244,175,Poa pratensis,7.62,76.2
2011,08/26/11,E244,175,Schizachyrium scoparium,1.31,13.1
2011,08/26/11,E244,175,Sorghastrum nutans,11.31,113.1
2011,08/26/11,E244,176,Achillea millefolium(lanulosa),0.53,5.3
2011,08/26/11,E244,176,Agropyron repens,0.04,0.4
2011,08/26/11,E244,176,Andropogon gerardi,7.31,73.1
2011,08/26/11,E244,176,Koeleria cristata,0.01,0.1
2011,08/26/11,E244,176,Lespedeza capitata,2.08,20.8
2011,08/26/11,E244,176,Liatris aspera,2.35,23.5
2011,08/26/11,E244,176,Lupinus perennis,4.68,46.8
2011,08/26/11,E244,176,Physalis virginiana,0.07,0.7
2011,08/26/11,E244,176,Poa pratensis,2.73,27.3
2011,08/26/11,E244,176,Schizachyrium scoparium,7.17,71.7
2011,08/26/11,E244,176,Sorghastrum nutans,1.58,15.8
2011,08/26/11,E244,177,Andropogon gerardi,7.81,78.1
2011,08/26/11,E244,177,Cyperus sp.,0.25,2.5
2011,08/26/11,E244,177,Koeleria cristata,2.65,26.5
2011,08/26/11,E244,177,Lespedeza capitata,5.27,52.7
2011,08/26/11,E244,177,Liatris aspera,13.37,133.7
2011,08/26/11,E244,177,Lupinus perennis,14.37,143.7
2011,08/26/11,E244,177,Panicum virgatum,0.22,2.2
2011,08/26/11,E244,177,Poa pratensis,5.2,52
2011,08/26/11,E244,177,Schizachyrium scoparium,10.19,101.9
2011,08/26/11,E244,177,Sorghastrum nutans,1.76,17.6
2011,08/26/11,E244,178,Amorpha canescens,5.74,57.4
2011,08/26/11,E244,178,Andropogon gerardi,3.95,39.5
2011,08/26/11,E244,178,Bouteloua gracilis,0.37,3.7
2011,08/26/11,E244,178,Equisetum laevigatum,1.09,10.9
2011,08/26/11,E244,178,Koeleria cristata,1.88,18.8
2011,08/26/11,E244,178,Lespedeza capitata,1.43,14.3
2011,08/26/11,E244,178,Lupinus perennis,3.57,35.7
2011,08/26/11,E244,178,Poa pratensis,3.13,31.3
2011,08/26/11,E244,178,Schizachyrium scoparium,9.76,97.6
2011,08/26/11,E244,178,Solidago nemoralis,5.67,56.7
2011,08/26/11,E244,178,Sorghastrum nutans,10.96,109.6
2011,08/26/11,E244,179,Achillea millefolium(lanulosa),0.7,7
2011,08/26/11,E244,179,Amorpha canescens,9.99,99.9
2011,08/26/11,E244,179,Andropogon gerardi,19.63,196.3
2011,08/26/11,E244,179,Koeleria cristata,0.16,1.6
2011,08/26/11,E244,179,Lespedeza capitata,0.2,2
2011,08/26/11,E244,179,Liatris aspera,0.86,8.6
2011,08/26/11,E244,179,Lupinus perennis,3.32,33.2
2011,08/26/11,E244,179,Miscellaneous litter,2.89,28.9
2011,08/26/11,E244,179,Panicum virgatum,0.26,2.6
2011,08/26/11,E244,179,Poa pratensis,2.29,22.9
2011,08/26/11,E244,179,Polygonum convolvulus,0.01,0.1
2011,08/26/11,E244,179,Schizachyrium scoparium,15.77,157.7
2011,08/26/11,E244,179,Solidago rigida,13.42,134.2
2011,08/26/11,E244,179,Sorghastrum nutans,3.58,35.8
2011,08/26/11,E244,180,Lespedeza capitata,1.33,13.3
2011,08/26/11,E244,180,Liatris aspera,6.83,68.3
2011,08/26/11,E244,180,Lupinus perennis,16.22,162.2
2011,08/26/11,E244,180,Poa pratensis,4.2,42
2011,08/26/11,E244,180,Schizachyrium scoparium,9.92,99.2
2011,08/26/11,E244,180,Sorghastrum nutans,18.41,184.1
2011,08/26/11,E244,181,Aristida basiramea,0.73,7.3
2011,08/26/11,E244,181,Cyperus sp.,0.04,0.4
2011,08/26/11,E244,181,Digitaria sp.,0.03,0.3
2011,08/26/11,E244,181,Lupinus perennis,0.79,7.9
2011,08/26/11,E244,181,Petalostemum purpureum,0.43,4.3
2011,08/26/11,E244,181,Poa pratensis,0.23,2.3
2011,08/26/11,E244,181,Polygonum tenue,0.88,8.8
2011,08/26/11,E244,182,Agropyron repens,0.23,2.3
2011,08/26/11,E244,182,Aristida basiramea,0.57,5.7
2011,08/26/11,E244,182,Asclepias tuberosa,4.01,40.1
2011,08/26/11,E244,182,Crepis tectorum,0.06,0.6
2011,08/26/11,E244,182,Cyperus sp.,0.39,3.9
2011,08/26/11,E244,182,Lupinus perennis,1.22,12.2
2011,08/26/11,E244,182,Physalis virginiana,0.09,0.9
2011,08/26/11,E244,182,Poa pratensis,0.38,3.8
2011,08/26/11,E244,182,Polygonum tenue,0.1,1
2011,08/26/11,E244,183,Agropyron repens,0.08,0.8
2011,08/26/11,E244,183,Aristida basiramea,2.65,26.5
2011,08/26/11,E244,183,Cyperus sp.,0.07,0.7
2011,08/26/11,E244,183,Erigeron strigosus,0.07,0.7
2011,08/26/11,E244,183,Lupinus perennis,0.34,3.4
2011,08/26/11,E244,183,Poa pratensis,0.2,2
2011,08/26/11,E244,183,Schizachyrium scoparium,0.06,0.6
2011,08/26/11,E244,184,Aristida basiramea,5.13,51.3
2011,08/26/11,E244,184,Cyperus sp.,1.01,10.1
2011,08/26/11,E244,184,Erigeron canadensis,0.24,2.4
2011,08/26/11,E244,184,Euphorbia glyptosperma,0.42,4.2
2011,08/26/11,E244,184,Lespedeza capitata,0.01,0.1
2011,08/26/11,E244,184,Lupinus perennis,1,10
2011,08/26/11,E244,184,Poa pratensis,0.27,2.7
2011,08/26/11,E244,184,Schizachyrium scoparium,0.5,5
2011,08/26/11,E244,184,Sporobolus cryptandrus,0.35,3.5
2011,08/26/11,E244,185,Achillea millefolium(lanulosa),0.01,0.1
2011,08/26/11,E244,185,Aristida basiramea,5.72,57.2
2011,08/26/11,E244,185,Cyperus sp.,0.46,4.6
2011,08/26/11,E244,185,Erigeron strigosus,0.01,0.1
2011,08/26/11,E244,185,Koeleria cristata,0.11,1.1
2011,08/26/11,E244,185,Lupinus perennis,0.04,0.4
2011,08/26/11,E244,185,Physalis virginiana,0.85,8.5
2011,08/26/11,E244,185,Poa pratensis,0.54,5.4
2011,08/26/11,E244,185,Polygonum tenue,0.53,5.3
2011,08/26/11,E244,185,Schizachyrium scoparium,0.34,3.4
2011,08/26/11,E244,185,Sporobolus cryptandrus,0.14,1.4
2011,08/26/11,E244,185,Taraxicum officinalis,0.01,0.1
2011,08/26/11,E244,185,Viburnum lentago,0.18,1.8
2011,08/26/11,E244,186,Cyperus sp.,0.17,1.7
2011,08/26/11,E244,186,Koeleria cristata,5.55,55.5
2011,08/26/11,E244,186,Panicum virgatum,7.48,74.8
2011,08/26/11,E244,186,Petalostemum purpureum,20.47,204.7
2011,08/26/11,E244,186,Solidago rigida,0.41,4.1
2011,08/26/11,E244,187,Cyperus sp.,0.63,6.3
2011,08/26/11,E244,187,Koeleria cristata,2.65,26.5
2011,08/26/11,E244,187,Monarda fistulosa,6.55,65.5
2011,08/26/11,E244,187,Panicum virgatum,1.79,17.9
2011,08/26/11,E244,187,Petalostemum purpureum,23.84,238.4
2011,08/26/11,E244,187,Poa pratensis,2.17,21.7
2011,08/26/11,E244,188,Aristida basiramea,0.01,0.1
2011,08/26/11,E244,188,Cyperus sp.,0.22,2.2
2011,08/26/11,E244,188,Koeleria cristata,3.97,39.7
2011,08/26/11,E244,188,Panicum virgatum,1.92,19.2
2011,08/26/11,E244,188,Petalostemum purpureum,26.76,267.6
2011,08/26/11,E244,188,Solidago rigida,9.74,97.4
2011,08/26/11,E244,189,Aristida basiramea,0.3,3
2011,08/26/11,E244,189,Bouteloua curtipendula,0.08,0.8
2011,08/26/11,E244,189,Cyperus sp.,1.39,13.9
2011,08/26/11,E244,189,Koeleria cristata,5.19,51.9
2011,08/26/11,E244,189,Panicum virgatum,1.53,15.3
2011,08/26/11,E244,189,Petalostemum purpureum,16.64,166.4
2011,08/26/11,E244,189,Poa pratensis,0.17,1.7
2011,08/26/11,E244,189,Solidago rigida,21.13,211.3
2011,08/26/11,E244,190,Achillea millefolium(lanulosa),0.4,4
2011,08/26/11,E244,190,Cyperus sp.,0.25,2.5
2011,08/26/11,E244,190,Koeleria cristata,12.23,122.3
2011,08/26/11,E244,190,Panicum virgatum,2.49,24.9
2011,08/26/11,E244,190,Petalostemum purpureum,26.13,261.3
2011,08/26/11,E244,191,Achillea millefolium(lanulosa),2.63,26.3
2011,08/26/11,E244,191,Andropogon gerardi,23.25,232.5
2011,08/26/11,E244,191,Liatris aspera,7.25,72.5
2011,08/26/11,E244,191,Lupinus perennis,14.3,143
2011,08/26/11,E244,191,Panicum oligosanthes,0.05,0.5
2011,08/26/11,E244,191,Poa pratensis,5.31,53.1
2011,08/26/11,E244,191,Schizachyrium scoparium,0.61,6.1
2011,08/26/11,E244,192,Amorpha canescens,10.55,105.5
2011,08/26/11,E244,192,Andropogon gerardi,38.78,387.8
2011,08/26/11,E244,192,Lupinus perennis,12.62,126.2
2011,08/26/11,E244,192,Panicum oligosanthes,0.06,0.6
2011,08/26/11,E244,192,Poa pratensis,4.95,49.5
2011,08/26/11,E244,192,Schizachyrium scoparium,0.06,0.6
2011,08/26/11,E244,193,Agropyron repens,0.3,3
2011,08/26/11,E244,193,Andropogon gerardi,13.88,138.8
2011,08/26/11,E244,193,Lupinus perennis,7.41,74.1
2011,08/26/11,E244,193,Oxybaphus hirsutus,0.01,0.1
2011,08/26/11,E244,193,Poa pratensis,3.13,31.3
2011,08/26/11,E244,193,Schizachyrium scoparium,0.99,9.9
2011,08/26/11,E244,194,Amorpha canescens,12.24,122.4
2011,08/26/11,E244,194,Andropogon gerardi,65.35,653.5
2011,08/26/11,E244,194,Asclepias tuberosa,3.98,39.8
2011,08/26/11,E244,194,Koeleria cristata,0.12,1.2
2011,08/26/11,E244,194,Lespedeza capitata,0.2,2
2011,08/26/11,E244,194,Lupinus perennis,8.37,83.7
2011,08/26/11,E244,194,Panicum virgatum,0.05,0.5
2011,08/26/11,E244,194,Poa pratensis,5.93,59.3
2011,08/26/11,E244,194,Schizachyrium scoparium,0.12,1.2
2011,08/26/11,E244,195,Andropogon gerardi,9.24,92.4
2011,08/26/11,E244,195,Liatris aspera,1.78,17.8
2011,08/26/11,E244,195,Lupinus perennis,9.59,95.9
2011,08/26/11,E244,195,Panicum virgatum,0.76,7.6
2011,08/26/11,E244,195,Petalostemum purpureum,0.91,9.1
2011,08/26/11,E244,195,Poa pratensis,5.73,57.3
2011,08/26/11,E244,195,Rumex acetosella,0.03,0.3
2011,08/26/11,E244,195,Schizachyrium scoparium,4.08,40.8
2011,08/26/11,E244,195,Sorghastrum nutans,7.44,74.4
2011,08/26/11,E244,196,Agrostis scabra,7.21,72.1
2011,08/26/11,E244,196,Aristida basiramea,4.28,42.8
2011,08/26/11,E244,196,Cyperus sp.,0.4,4
2011,08/26/11,E244,196,Digitaria sp.,0.77,7.7
2011,08/26/11,E244,196,Erigeron canadensis,0.27,2.7
2011,08/26/11,E244,196,Taraxicum officinalis,0.01,0.1
2011,08/26/11,E244,197,Agrostis scabra,1.98,19.8
2011,08/26/11,E244,197,Aristida basiramea,3,30
2011,08/26/11,E244,197,Bouteloua gracilis,0.3,3
2011,08/26/11,E244,197,Cyperus sp.,0.34,3.4
2011,08/26/11,E244,197,Eragrostis spectabilis,1.25,12.5
2011,08/26/11,E244,197,Erigeron canadensis,0.07,0.7
2011,08/26/11,E244,197,Koeleria cristata,6.48,64.8
2011,08/26/11,E244,197,Sporobolus cryptandrus,0.08,0.8
2011,08/26/11,E244,198,Agrostis scabra,0.71,7.1
2011,08/26/11,E244,198,Aristida basiramea,9.28,92.8
2011,08/26/11,E244,198,Cyperus sp.,1.24,12.4
2011,08/26/11,E244,198,Erigeron canadensis,0.01,0.1
2011,08/26/11,E244,198,Koeleria cristata,0.33,3.3
2011,08/26/11,E244,199,Achillea millefolium(lanulosa),1.01,10.1
2011,08/26/11,E244,199,Aristida basiramea,0.16,1.6
2011,08/26/11,E244,199,Cyperus sp.,0.09,0.9
2011,08/26/11,E244,199,Koeleria cristata,0.39,3.9
2011,08/26/11,E244,199,Lupinus perennis,1.71,17.1
2011,08/26/11,E244,199,Sporobolus cryptandrus,0.01,0.1
2011,08/26/11,E244,200,Agrostis scabra,0.08,0.8
2011,08/26/11,E244,200,Aristida basiramea,0.21,2.1
2011,08/26/11,E244,200,Koeleria cristata,1.99,19.9
2011,08/26/11,E244,200,Lupinus perennis,0.2,2
2011,08/26/11,E244,200,Sorghastrum nutans,11.42,114.2
2011,08/26/11,E244,201,Aristida basiramea,0.15,1.5
2011,08/26/11,E244,201,Euphorbia glyptosperma,0.01,0.1
2011,08/26/11,E244,201,Leptoloma cognatum,2.38,23.8
2011,08/26/11,E244,201,Lespedeza capitata,0.09,0.9
2011,08/26/11,E244,201,Lupinus perennis,0.02,0.2
2011,08/26/11,E244,201,Poa pratensis,0.45,4.5
2011,08/26/11,E244,201,Solidago rigida,117.15,1171.5
2011,08/26/11,E244,202,Aristida basiramea,0.02,0.2
2011,08/26/11,E244,202,Cyperus sp.,0.06,0.6
2011,08/26/11,E244,202,Lupinus perennis,0.13,1.3
2011,08/26/11,E244,202,Poa pratensis,0.33,3.3
2011,08/26/11,E244,202,Solidago rigida,91.6,916
2011,08/26/11,E244,203,Agropyron repens,0.12,1.2
2011,08/26/11,E244,203,Cyperus sp.,0.31,3.1
2011,08/26/11,E244,203,Lespedeza capitata,0.03,0.3
2011,08/26/11,E244,203,Lupinus perennis,0.28,2.8
2011,08/26/11,E244,203,Poa pratensis,0.23,2.3
2011,08/26/11,E244,203,Polygonum tenue,0.28,2.8
2011,08/26/11,E244,203,Schizachyrium scoparium,0.73,7.3
2011,08/26/11,E244,203,Solidago rigida,18.12,181.2
2011,08/26/11,E244,204,Agropyron repens,0.2,2
2011,08/26/11,E244,204,Aristida basiramea,0.48,4.8
2011,08/26/11,E244,204,Cyperus sp.,0.03,0.3
2011,08/26/11,E244,204,Erigeron canadensis,0.01,0.1
2011,08/26/11,E244,204,Monarda fistulosa,1.42,14.2
2011,08/26/11,E244,204,Mosses & lichens,0.17,1.7
2011,08/26/11,E244,204,Poa pratensis,0.11,1.1
2011,08/26/11,E244,204,Solidago rigida,3.18,31.8
2011,08/26/11,E244,205,Aristida basiramea,0.15,1.5
2011,08/26/11,E244,205,Asclepias syriaca,0.02,0.2
2011,08/26/11,E244,205,Cyperus sp.,0.29,2.9
2011,08/26/11,E244,205,Koeleria cristata,0.12,1.2
2011,08/26/11,E244,205,Monarda fistulosa,5.17,51.7
2011,08/26/11,E244,205,Poa pratensis,0.21,2.1
2011,08/26/11,E244,205,Polygonum tenue,0.07,0.7
2011,08/26/11,E244,205,Solidago rigida,51.36,513.6
2012,08/28/12,E244,1,Agropyron repens,0.33,3.3
2012,08/28/12,E244,1,Aristida basiramea,2.58,25.8
2012,08/28/12,E244,1,Cyperus sp.,0.042,0.42
2012,08/28/12,E244,1,Digitaria sp.,0.06,0.6
2012,08/28/12,E244,1,Lespedeza capitata,2.61,26.1
2012,08/28/12,E244,1,Miscellaneous litter,0.03,0.3
2012,08/28/12,E244,1,Rumex acetosella,0.16,1.6
2012,08/28/12,E244,1,Schizachyrium scoparium,0.07,0.7
2012,08/28/12,E244,1,Taraxicum officinalis,0.14,1.4
2012,08/28/12,E244,2,Achillea millefolium(lanulosa),0.74,7.4
2012,08/28/12,E244,2,Agrostis scabra,0.34,3.4
2012,08/28/12,E244,2,Aristida basiramea,0.88,8.8
2012,08/28/12,E244,2,Cyperus sp.,0.28,2.8
2012,08/28/12,E244,2,Erigeron strigosus,0.12,1.2
2012,08/28/12,E244,2,Euphorbia glyptosperma,0.18,1.8
2012,08/28/12,E244,2,Lespedeza capitata,0.84,8.4
2012,08/28/12,E244,2,Miscellaneous litter,0.13,1.3
2012,08/28/12,E244,2,Rumex acetosella,0.63,6.3
2012,08/28/12,E244,2,Taraxicum officinalis,0.12,1.2
2012,08/28/12,E244,3,Agropyron repens,0.58,5.8
2012,08/28/12,E244,3,Aristida basiramea,2.39,23.9
2012,08/28/12,E244,3,Cyperus sp.,0.06,0.6
2012,08/28/12,E244,3,Digitaria sp.,0.019,0.19
2012,08/28/12,E244,3,Euphorbia glyptosperma,0.006,0.06
2012,08/28/12,E244,3,Leptoloma cognatum,0.019,0.19
2012,08/28/12,E244,3,Lespedeza capitata,2.3,23
2012,08/28/12,E244,3,Miscellaneous litter,0.19,1.9
2012,08/28/12,E244,3,Physalis virginiana,0.07,0.7
2012,08/28/12,E244,3,Rumex acetosella,0.1,1
2012,08/28/12,E244,3,Taraxicum officinalis,0.23,2.3
2012,08/28/12,E244,4,Aristida basiramea,2.55,25.5
2012,08/28/12,E244,4,Bouteloua curtipendula,0.06,0.6
2012,08/28/12,E244,4,Bouteloua gracilis,0.14,1.4
2012,08/28/12,E244,4,Cyperus sp.,0.02,0.2
2012,08/28/12,E244,4,Digitaria sp.,0.32,3.2
2012,08/28/12,E244,4,Lespedeza capitata,0.3,3
2012,08/28/12,E244,4,Lupinus perennis,0.31,3.1
2012,08/28/12,E244,4,Miscellaneous litter,0.15,1.5
2012,08/28/12,E244,4,Rumex acetosella,0.5,5
2012,08/28/12,E244,4,Taraxicum officinalis,0.28,2.8
2012,08/28/12,E244,5,Aristida basiramea,5.86,58.6
2012,08/28/12,E244,5,Cyperus sp.,0.06,0.6
2012,08/28/12,E244,5,Euphorbia glyptosperma,0.15,1.5
2012,08/28/12,E244,5,Lepidium densiflorum,0.03,0.3
2012,08/28/12,E244,5,Lespedeza capitata,2.68,26.8
2012,08/28/12,E244,5,Miscellaneous litter,11.45,114.5
2012,08/28/12,E244,5,Poa pratensis,0.83,8.3
2012,08/28/12,E244,5,Rumex acetosella,0.47,4.7
2012,08/28/12,E244,5,Taraxicum officinalis,0.14,1.4
2012,08/28/12,E244,6,Achillea millefolium(lanulosa),0.57,5.7
2012,08/28/12,E244,6,Andropogon gerardi,7.21,72.1
2012,08/28/12,E244,6,Aristida basiramea,0.01,0.1
2012,08/28/12,E244,6,Bouteloua gracilis,0.026,0.26
2012,08/28/12,E244,6,Cyperus sp.,0.014,0.14
2012,08/28/12,E244,6,Koeleria cristata,0.09,0.9
2012,08/28/12,E244,6,Lespedeza capitata,0.1,1
2012,08/28/12,E244,6,Lupinus perennis,5.58,55.8
2012,08/28/12,E244,6,Petalostemum purpureum,7.15,71.5
2012,08/28/12,E244,6,Poa pratensis,1.39,13.9
2012,08/28/12,E244,6,Schizachyrium scoparium,4.94,49.4
2012,08/28/12,E244,6,Sorghastrum nutans,0.83,8.3
2012,08/28/12,E244,7,Bouteloua curtipendula,0.34,3.4
2012,08/28/12,E244,7,Bouteloua gracilis,0.26,2.6
2012,08/28/12,E244,7,Koeleria cristata,10.03,100.3
2012,08/28/12,E244,7,Lespedeza capitata,0.68,6.8
2012,08/28/12,E244,7,Liatris aspera,5.37,53.7
2012,08/28/12,E244,7,Miscellaneous litter,0.29,2.9
2012,08/28/12,E244,7,Petalostemum villosum,0.58,5.8
2012,08/28/12,E244,7,Poa pratensis,0.09,0.9
2012,08/28/12,E244,7,Schizachyrium scoparium,9.44,94.4
2012,08/28/12,E244,7,Solidago nemoralis,0.65,6.5
2012,08/28/12,E244,7,Sorghastrum nutans,0.23,2.3
2012,08/28/12,E244,8,Achillea millefolium(lanulosa),0.31,3.1
2012,08/28/12,E244,8,Amorpha canescens,1.28,12.8
2012,08/28/12,E244,8,Bouteloua gracilis,0.82,8.2
2012,08/28/12,E244,8,Koeleria cristata,1.24,12.4
2012,08/28/12,E244,8,Lespedeza capitata,1.71,17.1
2012,08/28/12,E244,8,Lupinus perennis,0.11,1.1
2012,08/28/12,E244,8,Miscellaneous litter,0.06,0.6
2012,08/28/12,E244,8,Petalostemum candidum,0.06,0.6
2012,08/28/12,E244,8,Petalostemum purpureum,0.47,4.7
2012,08/28/12,E244,8,Schizachyrium scoparium,2.14,21.4
2012,08/28/12,E244,8,Solidago nemoralis,0.9,9
2012,08/28/12,E244,9,Achillea millefolium(lanulosa),0.18,1.8
2012,08/28/12,E244,9,Bouteloua curtipendula,0.34,3.4
2012,08/28/12,E244,9,Bouteloua gracilis,1.24,12.4
2012,08/28/12,E244,9,Liatris aspera,0.015,0.15
2012,08/28/12,E244,9,Lupinus perennis,0.21,2.1
2012,08/28/12,E244,9,Petalostemum purpureum,0.62,6.2
2012,08/28/12,E244,9,Poa pratensis,0.1,1
2012,08/28/12,E244,9,Schizachyrium scoparium,0.6,6
2012,08/28/12,E244,9,Solidago nemoralis,1.26,12.6
2012,08/28/12,E244,9,Sorghastrum nutans,1.55,15.5
2012,08/28/12,E244,9,Stipa spartea,0.41,4.1
2012,08/28/12,E244,10,Achillea millefolium(lanulosa),0.05,0.5
2012,08/28/12,E244,10,Andropogon gerardi,0.63,6.3
2012,08/28/12,E244,10,Bouteloua gracilis,0.88,8.8
2012,08/28/12,E244,10,Lespedeza capitata,0.27,2.7
2012,08/28/12,E244,10,Lupinus perennis,0.15,1.5
2012,08/28/12,E244,10,Miscellaneous litter,0.43,4.3
2012,08/28/12,E244,10,Panicum oligosanthes,0.06,0.6
2012,08/28/12,E244,10,Panicum virgatum,0.2,2
2012,08/28/12,E244,10,Petalostemum candidum,0.16,1.6
2012,08/28/12,E244,10,Petalostemum purpureum,0.26,2.6
2012,08/28/12,E244,10,Petalostemum villosum,0.43,4.3
2012,08/28/12,E244,10,Schizachyrium scoparium,0.77,7.7
2012,08/28/12,E244,10,Solidago nemoralis,11.61,116.1
2012,08/28/12,E244,11,Achillea millefolium(lanulosa),3.17,31.7
2012,08/28/12,E244,11,Aristida basiramea,0.17,1.7
2012,08/28/12,E244,11,Cyperus sp.,0.04,0.4
2012,08/28/12,E244,11,Digitaria sp.,0.68,6.8
2012,08/28/12,E244,11,Euphorbia glyptosperma,0.039,0.39
2012,08/28/12,E244,11,Euphorbia glyptosperma,0.06,0.6
2012,08/28/12,E244,11,Lupinus perennis,0.059,0.59
2012,08/28/12,E244,11,Poa pratensis,0.06,0.6
2012,08/28/12,E244,11,Rumex acetosella,0.06,0.6
2012,08/28/12,E244,12,Achillea millefolium(lanulosa),4.75,47.5
2012,08/28/12,E244,12,Aristida basiramea,0.46,4.6
2012,08/28/12,E244,12,Bouteloua gracilis,0.004,0.04
2012,08/28/12,E244,12,Cyperus sp.,0.2,2
2012,08/28/12,E244,12,Digitaria sp.,0.42,4.2
2012,08/28/12,E244,12,Eragrostis spectabilis,0.55,5.5
2012,08/28/12,E244,12,Lupinus perennis,4.23,42.3
2012,08/28/12,E244,12,Rumex acetosella,0.03,0.3
2012,08/28/12,E244,13,Achillea millefolium(lanulosa),2.03,20.3
2012,08/28/12,E244,13,Aristida basiramea,0.04,0.4
2012,08/28/12,E244,13,Bouteloua gracilis,0.032,0.32
2012,08/28/12,E244,13,Cyperus sp.,0.08,0.8
2012,08/28/12,E244,13,Digitaria sp.,0.4,4
2012,08/28/12,E244,13,Euphorbia glyptosperma,0.13,1.3
2012,08/28/12,E244,13,Lupinus perennis,0.27,2.7
2012,08/28/12,E244,13,Lychnis alba,0.1,1
2012,08/28/12,E244,13,Rumex acetosella,0.063,0.63
2012,08/28/12,E244,14,Achillea millefolium(lanulosa),0.26,2.6
2012,08/28/12,E244,14,Aristida basiramea,1.89,18.9
2012,08/28/12,E244,14,Cyperus sp.,0.06,0.6
